VIN (1-10),Geography_ID,DOL Vehicle ID
"1G1FW6S02K","GEO649",288393724
"1C4RJXP67R","GEO649",265558660
"2C4RC1S72R","GEO649",266899181
"1C4RJYB6XR","GEO649",260482666
"3C3CFFGE2H","GEO649",252342513
"1C4RJYB64R","GEO649",261450017
"1C4RJYB67R","GEO649",262334817
"1C4RJXP69R","GEO649",261587602
"1C4RJYB66R","GEO649",266054890
"1C4RJYB62R","GEO649",275756372
"1C4RJYB68R","GEO649",261090049
"1C4RJYB61R","GEO649",265774918
"1C4RJYB65R","GEO649",261246065
"3GYK3BM49T","GEO649",291876427
"JTDKN3DP9D","GEO649",257754598
"5YJ3E1EB0L","GEO649",4946126
"1C4RJYB64R","GEO649",255316729
"JN1BF0BA4R","GEO649",290215964
"1C4RJXP6XR","GEO649",266867513
"1C4RJYB67R","GEO649",260174736
"1FTBW1YK0P","GEO649",266644199
"1GT1ESEH4T","GEO649",286660181
"1C4RJYB64R","GEO649",262152257
"5YJ3E1EA4J","GEO649",279324601
"1C4RJYB61R","GEO649",260293120
"7SAYGDEF1P","GEO649",271894388
"1C4RJYB66R","GEO649",265147753
"1C4RJYB65R","GEO649",259170292
"1C4RJYB63R","GEO649",261368327
"1C4RJYB61R","GEO649",263176070
"1GYC3NML7T","GEO649",287055086
"KNDCR3L19R","GEO649",271771419
"1C4RJYB63R","GEO649",264756551
"1C4RJYB67R","GEO649",267686170
"KNDRJDJHXT","GEO649",289429668
"1C4RJYB67R","GEO649",260163648
"1C4RJYB69R","GEO649",260421290
"1C4RJYB65R","GEO649",262872571
"1C4RJYB64R","GEO649",261332081
"1C4RJYB64R","GEO649",260462114
"1C4RJYB62R","GEO649",266003104
"1C4RJYB6XR","GEO649",284022896
"2G5ZJ3HG5P","GEO649",276752290
"5YJ3E1EB2K","GEO649",196124008
"1C4RJYB62R","GEO649",260118890
"1GYC3NML8T","GEO649",287343227
"1N4BZ1DV0M","GEO649",152734655
"1C4RJYB67R","GEO649",260895841
"1C4RJYB63R","GEO649",266769163
"3GYK3EMR1S","GEO649",283228165
"1C4RJYB63R","GEO649",275171606
"1C4RJXR61R","GEO649",262151487
"1C4RJYB61R","GEO649",260267626
"1C4RJYB66R","GEO649",264974881
"KNDRMDJH6T","GEO649",288539240
"1C4RJYB6XR","GEO649",260925913
"1C4RJYB66R","GEO649",285018023
"2C4RC1S73S","GEO649",280894743
"1C4RJYB63R","GEO649",261065409
"1C4RJYB64R","GEO649",261294785
"1C4RJYC69R","GEO649",257424870
"1C4RJXP67R","GEO649",266536231
"1GYKPURL6T","GEO649",287132814
"1C4RJYB62R","GEO649",260640761
"7SAXCAE54T","GEO649",285933861
"1C4RJYB69R","GEO649",261486081
"1C4RJYB62R","GEO649",261020665
"1GYC3MML2T","GEO649",280623717
"1C4RJYB65R","GEO649",260577467
"5YJ3E1EA7J","GEO649",136716821
"1C4RJXP62R","GEO649",265628954
"1C4RJYB65R","GEO649",287437153
"1C4RJYB67R","GEO649",290780689
"1C4RJYB61R","GEO649",257945411
"3GPKHXRJ5S","GEO649",284245062
"1C4RJYB65R","GEO649",262105441
"KNDRJDJH5T","GEO649",288123496
"1C4RJYB68R","GEO649",261968241
"1C4RJYB67R","GEO649",265023314
"1C4RJYB69R","GEO649",264923151
"1C4RJYB60R","GEO649",261061377
"1C4RJYB6XR","GEO649",265331804
"1C4RJYB6XR","GEO649",261062791
"1C4RJXP60R","GEO649",286725617
"3GYK3BMR6S","GEO649",285924859
"1C4RJYB64R","GEO649",264434817
"1C4RJYB62R","GEO649",264444022
"1N4BZ0CP8G","GEO649",256950802
"1C4RJYB63R","GEO649",260983257
"1C4RJYB68R","GEO649",260594785
"1C4RJYB67R","GEO649",261448519
"1C4RJXP68R","GEO649",263071462
"1C4RJXR68R","GEO649",260191676
"7SAYGDEDXR","GEO649",271283001
"1C4RJXP67R","GEO649",262503209
"5YJ3E1EA4S","GEO649",282292097
"5YJYGDEE0M","GEO649",172475418
"1C4RJYB66R","GEO649",260868569
"1C4RJXP61R","GEO649",262808717
"1C4RJYB67R","GEO649",257609180
"3GYK3EM46T","GEO649",290702919
"1C4RJYB60R","GEO649",262277473
"1C4RJYB62R","GEO649",260458138
"1C4RJYB6XR","GEO649",257567852
"1C4RJYB64R","GEO649",258174787
"1C4RJYB6XR","GEO649",280122797
"7YAKRDDC0S","GEO649",283195608
"1C4RJYB68R","GEO649",266841403
"3GYK3BM48T","GEO649",290266770
"1C4RJYB64R","GEO649",264484209
"1C4RJYB66R","GEO649",261114017
"1C4RJYB63R","GEO649",260455352
"1C4RJXP69R","GEO649",261787368
"1C4RJYB62R","GEO649",262984914
"1GT1ESEHXT","GEO649",285439710
"JTDKARFP2H","GEO649",143869505
"7SAYGDEE1S","GEO649",275289437
"1C4RJXN68R","GEO649",253940361
"KNDRJDJH3T","GEO649",288541032
"1N4BZ1CP6K","GEO649",252080482
"3GN7DSRP7S","GEO649",282979525
"7SAYGDED7S","GEO649",278547013
"1C4RJYB64R","GEO649",264790977
"1C4RJYB64R","GEO649",268400163
"1C4RJYB66R","GEO649",264243129
"7G2CEHED0R","GEO649",269702177
"7SAYGDEE6R","GEO649",271912126
"1C4JJXP62P","GEO649",244536519
"1FT6W5L78S","GEO649",282836172
"5YJXCDE25J","GEO649",255342965
"WBY33HD09S","GEO649",280828369
"WBY73AW05P","GEO649",252717657
"1G1RB6S55H","GEO649",139547607
"WBY43HD09S","GEO649",272663681
"WBY43HD06S","GEO649",280360573
"1V2GNPE8XP","GEO649",227381213
"3GPKHXRJ5S","GEO649",286167486
"7SAYGDEF5P","GEO649",236580704
"5YJSA1E22H","GEO649",227618933
"7SAYGDEE7R","GEO649",275042708
"7SAYGDED2T","GEO649",285027956
"KM8HE3A6XR","GEO649",260187462
"KNDADFS54R","GEO649",274029234
"1V2GNPE86P","GEO649",251003182
"1G1FY6S06K","GEO649",227098882
"5UXTS1C02M","GEO649",207096711
"1G1FY6S03L","GEO649",257820629
"KNDJX3AE9J","GEO649",209121111
"KMHM34AC9P","GEO649",285205630
"7SAYGDEF7P","GEO649",244502898
"7SAYGDEE2T","GEO649",287471684
"KNDCC3LG6L","GEO649",112295368
"1C4JJXR62M","GEO649",157784784
"WMWXP3C00M","GEO649",145445912
"1FADP3R49G","GEO649",228248030
"KNDCC3LGXM","GEO649",168829853
"KNDCC3LGXN","GEO649",175605853
"JTDACACU1R","GEO649",272468955
"1FMCU0EZ3N","GEO649",205783231
"KNDCC3LG1N","GEO649",177964384
"5YJYGDEE2M","GEO649",131487793
"KNDCC3LG2K","GEO649",100998173
"KNDC4DLC9N","GEO649",207202250
"KNDCC3LG2M","GEO649",166854908
"3C3CFFGE3H","GEO649",166898672
"3FMTK3SU2P","GEO649",264339078
"KNDCC3LG4L","GEO649",113272029
"4JGDM2EB8P","GEO649",245674656
"5YJ3E1EB2L","GEO649",2840372
"KNDCC3LG1K","GEO649",103627625
"5YJYGDEF5M","GEO649",167154179
"7SAYGDEF2P","GEO649",236272991
"KNDCC3LG3N","GEO649",172683045
"5YJYGDEE7L","GEO649",116684795
"KM8KNDAFXP","GEO649",279032568
"KNDCC3LG8M","GEO649",168505662
"5YJ3E1EB8L","GEO649",102110263
"1FADP5CU3G","GEO649",211567919
"KNDCC3LG3L","GEO649",122093373
"WAU3DAGH9S","GEO649",284317638
"7SAYGDEE5S","GEO649",277013551
"1FMCU0EZ4N","GEO649",207208046
"3FMTK2R73M","GEO649",186113070
"5YJYGDEE4M","GEO649",170902210
"WBY1Z4C54E","GEO649",206901824
"KNDCC3LG5L","GEO649",128826176
"JTMAB3FV0R","GEO649",271876965
"3FMTK4SX7N","GEO649",209516842
"KNDCC3LG2L","GEO649",127105170
"KNDCC3LG7L","GEO649",126088931
"5YJ3E1EB1P","GEO649",252280794
"KNDCC3LG5N","GEO649",176170326
"JF2GTDNC7K","GEO649",3627382
"YV4EK3ZL7S","GEO649",280496310
"1C4JJXR64N","GEO649",211374103
"KNDCC3LG8K","GEO649",9956040
"WB523CF06P","GEO649",236028208
"5YJ3E1EB5R","GEO649",264758063
"KNDCC3LG6K","GEO649",103054178
"KNDCC3LGXK","GEO649",103016672
"KNDCC3LG3K","GEO649",10018480
"1G1FY6S08K","GEO649",229473226
"1V2VMPE80P","GEO649",281283992
"KNDCC3LG5L","GEO649",124659790
"7PDSGBBAXS","GEO649",282782020
"7SAXCDE5XP","GEO649",261211863
"5YJ3E1EB1J","GEO649",203490843
"7SAXCBE62N","GEO649",275768972
"KNDCC3LG5L","GEO649",114300301
"5XYC3DJC8S","GEO649",281901133
"7SAYGDEE1P","GEO649",257780554
"1FT6W1EV6P","GEO649",263115814
"3FA6P0PU3E","GEO649",8010915
"7SAYGDED5R","GEO649",269576905
"JTDKAMFPXM","GEO649",281553212
"1G1FY6S07P","GEO649",257861229
"7SAYGDED7T","GEO649",286231795
"7SAYGDEE5T","GEO649",283444129
"KNDC34LA3P","GEO649",285190118
"3GPKHVRJ5R","GEO649",271872807
"5YJ3E1EA7K","GEO649",202137309
"1N4AZ0CP0D","GEO649",128344751
"1V2WNPE86P","GEO649",262356881
"7G2CEHEDXR","GEO649",278078216
"KNDCC3LD1M","GEO649",157568568
"JTDKARFP2H","GEO649",350199020
"KL8CL6S03G","GEO649",3583744
"5UXTS1C00M","GEO649",170472165
"7SAYGDEE7N","GEO649",204714009
"1G1RC6S59H","GEO649",216519033
"5YJYGDEE8M","GEO649",148967311
"WA16AAGE3R","GEO649",281316402
"5YJ3E1EA2P","GEO649",280832261
"5YJ3E1EB1M","GEO649",169104925
"1N4BZ0CP7H","GEO649",348052883
"KNDPYDAH9P","GEO649",269428680
"3FMTK3SUXR","GEO649",270762810
"7SAXCDE55R","GEO649",266814229
"7SAYGAEE7N","GEO649",187307739
"1N4AZ0CP3D","GEO649",121349294
"2C4RC1N71L","GEO649",272604748
"5YJ3E1EAXP","GEO649",249601082
"5YJ3E1EBXS","GEO649",279290273
"JHMZC5F38J","GEO649",269580328
"WA1VAAGEXK","GEO649",275329477
"JTMFB3FV7S","GEO649",277839663
"1G1FW6S02N","GEO649",266871979
"5YJ3E1EA5J","GEO649",115674541
"5YJ3E1EA1N","GEO649",267312622
"5YJXCAE47G","GEO649",170360459
"WA1AAAGE4N","GEO649",202670156
"7SAYGDEE3R","GEO649",261594294
"5YJYGAEE7M","GEO649",150194705
"KNDJP3AE5H","GEO649",285171120
"7SAYGDED3R","GEO649",267392863
"3GYK3BMR1S","GEO649",280373908
"JTDKARFP4H","GEO649",346430654
"WA1F2AFY3M","GEO649",152756908
"5YJ3E1EB5L","GEO649",214890882
"7SAYGDEEXP","GEO649",264936255
"1N4AZ1CP8J","GEO649",475729985
"KM8KNDDF7R","GEO649",278472897
"5YJ3E1EAXK","GEO649",156389922
"5YJ3E1EA1P","GEO649",258038539
"5YJXCBE29L","GEO649",125813579
"3FMTK3RM0N","GEO649",224161864
"WVGKMPE29M","GEO649",267185264
"WB533CF08P","GEO649",284753507
"KM8KNDAF9P","GEO649",249742433
"JTMEB3FV3R","GEO649",272497354
"7SAYGDEEXR","GEO649",269703430
"7SAYGAEE3P","GEO649",258085110
"1G1FY6S08M","GEO649",268434449
"1V2BMPE87R","GEO649",271859892
"1GC10UED9R","GEO649",285561594
"1FT6W1EV6P","GEO649",261218926
"KNDADFS51R","GEO649",267032797
"7SAYGDEF7N","GEO649",280398688
"JM3KKEHA1S","GEO649",284408414
"5YJ3E1EA5P","GEO649",267425427
"JTDACACU3R","GEO649",262754299
"7SAYGDEE9R","GEO649",262886368
"1G1RF6E48D","GEO649",119003377
"7SAYGDEE7P","GEO649",288429634
"7YAKRDDC7S","GEO649",279292674
"1G1FZ6S02M","GEO649",274284230
"WA13AAGE5M","GEO649",150059157
"KNDCR3L11S","GEO649",284432487
"5YJ3E1EB2N","GEO649",202017161
"KNDC3DLCXN","GEO649",207720733
"1G1RA6S51J","GEO649",301549223
"7SAYGDEE4S","GEO649",276233436
"5YJYGDEE9M","GEO649",179234660
"1GYC3RML6T","GEO649",289561205
"1GYC3RMLXT","GEO649",289043373
"7SAYGAEE0R","GEO649",265832045
"7SAYGDED3P","GEO649",260803553
"1G1FY6S05P","GEO649",228065764
"7SAYGDEE4P","GEO649",245651640
"1GC10UED9R","GEO649",286672949
"7SAYGDEE7P","GEO649",229996889
"7YAKM4DB3S","GEO649",283365155
"1N4BZ0CP5H","GEO598",310229412
"7SAYGDEEXR","GEO598",272171504
"1G1FY6S09P","GEO598",241680344
"7SAXCAE52R","GEO598",264846886
"7SAYGDED9P","GEO598",264981839
"1G1FY6S02L","GEO598",112185076
"7SAYGDEE0P","GEO598",238137301
"3FMTK3SU7M","GEO598",148553982
"YV4BR0DK2M","GEO598",237642667
"2C4RC1L75M","GEO598",257774562
"7SAXCDE5XP","GEO598",225996067
"7FCTGCAA7T","GEO598",286641260
"YV4H60CF7R","GEO598",255248927
"5YJ3E1EA0P","GEO598",264901003
"7SAYGDEE9P","GEO598",259708823
"5YJYGDEE4L","GEO598",125775730
"WBY1Z4C53E","GEO598",133858007
"4JGGM1CB0P","GEO598",240590353
"5YJ3E1EA5R","GEO598",267662405
"KMHM34AC1S","GEO598",281685610
"7SYEA3YB4S","GEO598",285255533
"3GN7DNRP6R","GEO598",272400586
"WBY83FB09R","GEO598",267833191
"JTDKARFP1H","GEO598",349174031
"WA1G2AFY5M","GEO598",265756438
"1N4AZ1BVXP","GEO598",253322884
"7SAYGAEE6N","GEO598",187265753
"3GYK3BMR5S","GEO598",281854261
"1G1FZ6S0XN","GEO598",213660380
"7SAYGDED4T","GEO598",284899639
"YV4EK3ZL4S","GEO598",279166009
"JTDKARFP4H","GEO598",114564999
"7SAYGDEE2N","GEO598",204827633
"7SAYGDEE6T","GEO598",288583557
"5YJYGDEE2M","GEO598",138159479
"YV4H60DL9P","GEO598",228198176
"KNDCC3LG2N","GEO598",203813116
"7SAYGDEE6R","GEO598",282437886
"5YJ3E1EA6K","GEO598",478186327
"5YJ3E1EA3P","GEO598",258017833
"1V2JSPE80S","GEO598",284444835
"7SAYGDEE2P","GEO598",253962999
"3GN7DNRP4S","GEO598",284967049
"YV4H60CX2P","GEO598",240200754
"KNDC4DLC5R","GEO598",276769902
"5YJ3E1EBXL","GEO598",255512645
"3GPKHXRJ1R","GEO598",278685403
"5YJYGDEE6L","GEO598",127403587
"7PDSGBBA1S","GEO598",275038158
"YV4H60DE5P","GEO598",237751839
"7SAYGDEE9T","GEO598",286862586
"7SAXCBE69N","GEO598",194990071
"5YJ3E1EA4K","GEO598",267690671
"7FCTGBAA3S","GEO598",282744164
"7SAYGDEE1P","GEO598",261407947
"5YJYGDEE9M","GEO598",143058940
"5UXTS1C08M","GEO598",257047493
"KM8KMDDFXR","GEO598",267146071
"7SAYGDED5P","GEO598",263192226
"1G1FX6S07P","GEO598",239655769
"7SAYGDEE4P","GEO598",257338189
"7SAYGDED9S","GEO598",279857707
"JA4T5VA93P","GEO598",258608556
"WB523CF09S","GEO598",279919027
"7SAYGDEE7S","GEO598",275797252
"7SAYGDEF6R","GEO598",271384207
"7SAYGDEE5T","GEO598",282484002
"3FMTK3S55P","GEO598",257458890
"7SAYGDEF4P","GEO598",260849263
"1FADP5CUXF","GEO598",156285202
"7SAYGDETXT","GEO598",287884341
"7SAYGDEE6P","GEO598",260674319
"KNDPZDDH9R","GEO598",267536727
"5YJ3E1EA4P","GEO598",244074050
"7SAYGDEF8N","GEO598",278824927
"JTMEB3FV7N","GEO598",234913710
"WP0AA2Y11S","GEO598",272888444
"7SAXCBE57N","GEO598",281659654
"7SAYGDEE9N","GEO598",220221158
"5YJYGDEE0M","GEO598",176192635
"7SAYGDEE5P","GEO598",253293274
"3FA6P0PU1D","GEO598",190658065
"3GN7DSRP2S","GEO598",274032993
"1V2GNPE81P","GEO598",228230082
"YSMED3KA1P","GEO598",278490201
"WBY7Z8C51J","GEO598",100722576
"5YJ3E1EA4K","GEO598",212280792
"1N4AZ1CP9K","GEO598",476869459
"1FTVW1EL9P","GEO598",266635225
"WBAJA9C50K","GEO598",290168196
"JN1AF0BA1P","GEO598",230231529
"7SAYGDED8S","GEO598",276008316
"7SAYGDEE3P","GEO598",253317312
"7SAYGDEE7P","GEO598",244716209
"WBY1Z4C5XG","GEO598",260477388
"7SAYGAEE9P","GEO598",245537904
"5YJ3E1EB0J","GEO598",474383465
"JTJAAAAB6S","GEO598",281463486
"7SAYGAEE0P","GEO598",235939980
"5YJ3E1EA1R","GEO598",273459385
"1C4JJXP60M","GEO598",280760007
"5YJ3E1EAXN","GEO598",209737762
"7SAYGDEE9T","GEO598",281663469
"5YJ3E1EA3P","GEO598",240982073
"5YJ3E1EB9M","GEO598",235274875
"5YJ3E1EB1M","GEO598",182466231
"5YJYGDEF2L","GEO598",236335347
"7SAYGAEE4P","GEO598",287987815
"7SAYGDEF0N","GEO598",187379769
"5YJ3E1EB4J","GEO598",476094300
"WA1L2BFZ6R","GEO598",279858925
"JN1DF0BB3R","GEO598",272766630
"5YJSA1H26F","GEO598",188856552
"WBY1Z8C3XH","GEO598",241255241
"7SAYGDEE7N","GEO598",197518548
"5YJ3E1EB9R","GEO598",266919159
"5YJ3E1EB8S","GEO598",280213083
"JN1DF0BB5R","GEO598",271025618
"5YJ3E1EB5R","GEO598",265120411
"7SAYGDEE8R","GEO598",269775061
"1N4CZ1CV1S","GEO598",274084121
"5YJ3E1EAXJ","GEO598",475865946
"WBY8P4C54K","GEO598",224749423
"WBY7Z6C52J","GEO598",221925700
"WVGKMPE26M","GEO598",287006772
"7G2CEHED3S","GEO598",287870642
"WB523CF07R","GEO598",253295906
"7SAYGDEE0T","GEO598",287913398
"7SAYGDEE7N","GEO598",196720583
"KM8KRDDF3R","GEO598",274236693
"KM8JFDD28R","GEO598",276421792
"JTDACACU1T","GEO598",285571450
"7SAYGDED9R","GEO598",263271228
"5YJ3E1EB9P","GEO598",255023282
"KNDC3DLC0P","GEO598",252421529
"JTMABABA3P","GEO598",267179293
"3FMTK2SU6P","GEO598",267274108
"7SAYGAEE6R","GEO598",268528669
"1G1RH6E4XE","GEO598",349857924
"7SAYGDEE2P","GEO598",261363847
"5YJ3E1EB1N","GEO598",204850705
"1N4CZ1CV7S","GEO598",277737225
"1GYKPMRL5R","GEO598",275493977
"7SAYGDEEXT","GEO598",285689512
"7SAYGDEE5T","GEO598",282701128
"7SAYGDEE8T","GEO598",284509305
"KNDPZDDH5S","GEO598",286546396
"5YJSA1E17G","GEO598",187501478
"YV4H600AXP","GEO598",233777155
"7SAYGDEEXP","GEO598",262529662
"5YJ3E1ET7R","GEO598",268178522
"50EA1TEA0P","GEO598",251742277
"JTMABABA8R","GEO598",270101520
"WA16CBGE0R","GEO598",278724932
"7SAYGDEF8N","GEO598",283460418
"WBY33AW05R","GEO598",261460055
"5YJ3E1EA2R","GEO598",267806885
"JN1AZ0CP3C","GEO598",180400265
"5YJ3E1EA5P","GEO598",240447826
"7SAYGDEE5T","GEO598",284333332
"5UXTA6C0XM","GEO598",157685384
"7SAYGDEE7T","GEO598",284922599
"3MW5P7J04N","GEO598",204733441
"7SAYGDEE8P","GEO598",259187099
"1G1FY6S01N","GEO598",282026048
"7SAYGDEE3N","GEO598",186916614
"1GYKPVRL8R","GEO598",262467537
"7SAYGDEE2T","GEO598",283102620
"7YAKNDDC0S","GEO598",286540159
"1G1RD6E44C","GEO598",124756110
"3FMTK3SU3P","GEO598",259012526
"7SAYGDEE4P","GEO598",225877151
"1V2DNPE80P","GEO598",257638342
"7SAYGDEE4N","GEO598",207159074
"7SAYGDEEXS","GEO598",274482988
"7FCTGCAP9S","GEO598",277840706
"7SAYGDED7S","GEO598",277048117
"1N4AZ1CV2M","GEO598",150931007
"7YAKNDDC5T","GEO598",290063224
"5YJ3E1EB0N","GEO598",212055336
"3GN7DSRR9S","GEO598",276473088
"7SAYGDEE1R","GEO598",270946966
"7SAYGDEE0P","GEO598",240204870
"5YJ3E1EB6K","GEO598",272085159
"7SAYGDEE3T","GEO598",290094556
"5YJYGDED5M","GEO598",144121204
"5YJ3E1EA2S","GEO598",281358360
"7SAYGDED2T","GEO598",281743507
"5YJ3E1EA3L","GEO598",3653646
"5UXTA6C04M","GEO598",139471237
"7SAYGDEE8P","GEO598",290220612
"JN8AF0BE1S","GEO598",278739044
"7SAYGDEEXN","GEO598",204666633
"7SAYGDEEXT","GEO598",289067565
"7SAYGDEEXR","GEO598",273689454
"5YJSA1E20G","GEO598",205959932
"7SAYGDEEXT","GEO598",283369292
"7SAYGDEE7N","GEO598",187490614
"JTDACACU4P","GEO598",258658452
"5YJ3E1EB9S","GEO598",274054819
"7SAYGDEE9S","GEO598",273402748
"5YJ3E1EC4P","GEO598",280572491
"1G1RB6S55H","GEO598",128581946
"5YJ3E1EB7N","GEO598",196313036
"5YJYGDEE2L","GEO598",111569013
"1C4JJXP68N","GEO598",251360056
"W1N9M0KB8R","GEO598",271779301
"7SAYGDEEXT","GEO598",284793715
"WMW13DJ02R","GEO598",257688182
"7SAYGDEDXS","GEO598",278161614
"2C4RC1S71P","GEO598",274751172
"7SAYGDEEXP","GEO598",257502416
"7SAYGDEE4R","GEO598",273580002
"7SAYGDED7R","GEO598",265823442
"7SAYGDEE9N","GEO598",196017370
"7SAYGDEE1R","GEO598",263284640
"1GYKPTRK9R","GEO598",282917134
"1N4BZ1CP2K","GEO598",4843100
"5YJ3E1EA9P","GEO598",244824919
"7SAYGDED8T","GEO598",284961547
"WA1LAAGE4K","GEO598",4659336
"7SAYGDEE8T","GEO598",282900789
"1FMCU0LZ7N","GEO598",269751261
"5YJ3E1EA8J","GEO598",110099496
"LYVBR0DL6J","GEO598",280771011
"5YJ3E1EB0S","GEO598",285307172
"7SAYGAEEXP","GEO598",227330155
"3FMTK3R76R","GEO598",275021358
"KM8KRDAF0P","GEO598",265850483
"7SAYGDEE1N","GEO598",213359142
"YV4H60CA4P","GEO598",281534018
"5YJYGAEE5M","GEO598",166297589
"LYVBR0DM5K","GEO598",217162172
"5YJ3E1EA2S","GEO598",286060071
"WMEEJ9AA4E","GEO598",245606217
"WMZ23BS08P","GEO598",233536411
"7SAYGDEF3N","GEO598",216694411
"1G1FW6S06P","GEO598",260283075
"7SAYGDEE2P","GEO598",261301071
"5YJ3E1EA9L","GEO598",6223899
"5YJ3E1EA3N","GEO598",183145707
"5YJYGAEE0M","GEO598",151292046
"7SAYGDEE2T","GEO598",287835901
"3FMTK3SS5P","GEO598",228785175
"7SAYGDEE9R","GEO598",262607740
"5YJ3E1EBXS","GEO598",275554751
"5XYAFFS5XS","GEO598",276758884
"5YJYGDEE8M","GEO598",141015269
"7SAYGDED0T","GEO598",285834377
"7SAYGDEE1S","GEO598",276691789
"5YJ3E1EB0K","GEO598",220776111
"W1N9M0CB1R","GEO598",289345829
"7SAYGAEE4R","GEO598",267496666
"7SAYGDEF8N","GEO598",212212724
"7SAYGDED0P","GEO598",260354552
"5YJSA1E53P","GEO598",249745191
"5YJSA1CN6D","GEO598",180710092
"1N4AZ1CP1K","GEO598",187218146
"7SAYGAEE6P","GEO598",252504185
"7SAYGDEE0P","GEO598",251247972
"YV4H60CL8N","GEO598",251785201
"7SAYGDEE9R","GEO598",269516810
"JM3KKDHA2R","GEO598",254089447
"7SAYGDEE3T","GEO598",286678850
"KMHM54AC3R","GEO598",273475947
"5YJ3E1ECXN","GEO598",213561148
"7SAYGDEE6P","GEO598",241134477
"1N4AZ1CP1J","GEO598",474391963
"7SAYGDEE7T","GEO598",282256999
"1N4AZ1BV3N","GEO598",192324758
"7SAYGDEE7P","GEO598",238672640
"5YJYGDEE2L","GEO598",112038160
"YSMED3KA4P","GEO598",252144364
"WBY33FK01R","GEO598",263168538
"1G1FY6S07N","GEO598",287756157
"5YJ3E1EB1P","GEO598",281894287
"7SAYGDEE6R","GEO598",272439156
"7YAKNDDC7S","GEO598",289157753
"5YJ3E1EB4K","GEO598",477773481
"7SAYGDEF7N","GEO598",214747326
"7SAYGDEE7P","GEO598",239799549
"7SAYGDEE3R","GEO598",269932050
"7PDSGBBA1S","GEO598",282373605
"5XYC3DJC5S","GEO598",285614780
"YV4ED3UR1M","GEO598",161585532
"1FT6W3L74S","GEO598",284957900
"7G2CEHED3S","GEO598",286161753
"1N4BZ1DV7M","GEO598",267743759
"7SAYGDEE2P","GEO598",223933748
"7SAYGDEEXT","GEO598",283494158
"7SAYGDEE7P","GEO598",240412231
"5YJ3E1EBXM","GEO598",180705815
"WA1L2BFZ5R","GEO598",275148632
"5YJSA1E24K","GEO598",230815154
"7SAYGAEE8R","GEO598",269945168
"7SAYGDEDXP","GEO598",259025182
"1FTVW1EV5P","GEO598",264290946
"5YJ3E1EAXT","GEO598",286947279
"1N4BZ0CP6G","GEO598",165689604
"7SAYGDEF1N","GEO598",205823691
"7SAYGDEE7P","GEO598",258898146
"WVG6YVEB7S","GEO598",282392253
"5YJ3E1EA1P","GEO598",240037444
"5UXTA6C08N","GEO598",214889300
"7SAYGDEF6R","GEO598",268857473
"WVGDMPE24M","GEO598",153916507
"5YJYGDEE4L","GEO598",244706689
"1C4RJXU61R","GEO598",280715060
"KNDPZDDH5S","GEO598",274844790
"2C4RC1S79N","GEO598",193505084
"JTMABACA6S","GEO598",279158883
"7SAYGDEE4P","GEO598",229797410
"7SAYGDEE2P","GEO598",245550140
"1C4JJXP68M","GEO598",270712998
"YV4BR0CK4N","GEO598",180565619
"7SAYGDEE0P","GEO598",249894641
"5YJYGDEE8M","GEO598",215063726
"1FT6W5L78R","GEO598",273631417
"3GN7DNRR6S","GEO598",280475975
"KM8KRDDF9R","GEO598",272923500
"7SAYGDED9T","GEO598",285880871
"3GNKDBRJ8R","GEO598",271231873
"WP1AB2XA2S","GEO598",277016085
"7SAYGDEE8T","GEO598",287442809
"7SAYGDEE1P","GEO598",262309855
"5YJSA1E21F","GEO598",253094901
"1N4AZ0CP1F","GEO598",257614325
"5YJ3E1EA4P","GEO598",245666704
"5YJXCAE27G","GEO598",107065598
"7SAYGDEE1P","GEO598",288143306
"YV4EK3ZL1S","GEO598",274490408
"7SAYGDEF8P","GEO598",241550718
"7SAYGDEE9N","GEO598",205948256
"3GNKDBRJ7R","GEO598",265609620
"1G1FW6S01N","GEO598",172700923
"5YJ3E1EB9S","GEO598",275868932
"JTMABACA6R","GEO598",270979362
"7SAYGDEE3R","GEO598",273604978
"7SAYGDEE6P","GEO598",238927860
"WVGDMPE2XM","GEO598",156629630
"5YJ3E1EA8P","GEO598",236333695
"7PDSGBBA0R","GEO598",269427812
"7SAYGDEE8P","GEO598",252252514
"KM8KRDAF2N","GEO598",209517808
"1GYKPPRL7R","GEO598",267271259
"5YJ3E1EAXJ","GEO598",197266632
"7SAYGDED3S","GEO598",288644261
"7SAYGDEE8T","GEO598",288605509
"WB523CF00S","GEO598",279225460
"KM8JBDD23R","GEO598",276255675
"7FCTGBAA4R","GEO598",271582174
"KL8CL6S0XF","GEO598",347815121
"1C4RJXU62R","GEO598",257854859
"7SAYGDEE4P","GEO598",251820873
"5YJ3E1EB6J","GEO598",208530864
"7SAYGDEE2P","GEO598",260985595
"3GPKHXRJ4R","GEO598",273946361
"7SAYGAEE1P","GEO598",236257738
"7SAYGDEE7P","GEO598",235882538
"7SAYGDEE2P","GEO598",229721894
"KNDCE3LG8K","GEO598",123214619
"1G1RA6S54H","GEO598",174911117
"YV4H60RC4S","GEO598",274352788
"7SAYGDEE3N","GEO598",215018786
"7SAYGDEE6T","GEO598",283317870
"5UXTA6C03N","GEO598",208749817
"7SAYGDED4P","GEO598",259696293
"WAUH9BFW0S","GEO598",284735741
"7SAYGDEE9P","GEO598",262620515
"JN8CF0BFXS","GEO598",278665173
"5UXTA6C0XP","GEO598",219370049
